chapter,total_score,earned_score,percentage,practice_file,item_id,description,difficulty,earned,max,correct
3.2.1,16,4,25.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.1-materials/3.2.1_practice_202608021542.ipynb,M6,获取最高的5个概率和对应的类别索引,medium,0,3,False
3.2.1,16,4,25.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.1-materials/3.2.1_practice_202608021542.ipynb,M7,获取最高的5个概率和对应的类别索引,easy,0,3,False
3.2.5,17,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.5-materials/3.2.5_practice_20260802.ipynb,M1,从标签文件中读取每一行，并去除行首尾的空白字符，得到类别名称列表,hard,0,2,False
3.2.5,17,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.5-materials/3.2.5_practice_20260802.ipynb,M2,创建 ONNX Runtime 的推理会话，用于运行模型进行推理,medium,0,2,False
3.2.5,17,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.5-materials/3.2.5_practice_20260802.ipynb,M3,获取模型输入的名称,medium,0,2,False
3.2.5,17,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.5-materials/3.2.5_practice_20260802.ipynb,M4,如果保存结果的目录不存在，则创建该目录,medium,0,2,False
3.2.5,17,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.5-materials/3.2.5_practice_20260802.ipynb,M5,使用 OpenCV 读取图像文件,medium,0,2,False
3.2.5,17,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.5-materials/3.2.5_practice_20260802.ipynb,M6,将图像调整为 320x240 的尺寸（符合模型输入的尺寸要求）,hard,0,1,False
3.2.5,17,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.5-materials/3.2.5_practice_20260802.ipynb,M7,将图像调整为 320x240 的尺寸（符合模型输入的尺寸要求）,hard,0,1,False
3.2.5,17,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.5-materials/3.2.5_practice_20260802.ipynb,M8,定义图像归一化的均值数组,medium,0,2,False
3.2.5,17,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.5-materials/3.2.5_practice_20260802.ipynb,M9,在第一个维度上扩展一个维度，将图像变为 (1, 通道数, 高度, 宽度)，以符合模型输入的维度要求,medium,0,1,False
3.2.5,17,0,0.0,/Users/air/Downloads/GUIDE_AI_3/人工智能训练师_3级_sucai/3.2.5-materials/3.2.5_practice_20260802.ipynb,M10,使用 ONNX Runtime 运行模型，输入图像数据，得到模型输出的置信度和边界框,medium,0,2,False
